s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found,combined_text,ner_persons,title_masked,summary_masked,text_raw,text_masked
https://golemlab.eu/graph/16935465,21,Unexpected Present,Graduation gifts lead to an unexpected outcome.,2018-12-10,1906,Not Rated,F/M,Completed,Angst | Fluff | Suggestive Themes,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},Unexpected Present Graduation gifts lead to an unexpected outcome.,set(),unexpected present,graduation gifts lead to an unexpected outcome.,Unexpected Present Graduation gifts lead to an unexpected outcome.,unexpected present graduation gifts lead to an unexpected outcome.
https://golemlab.eu/graph/20326846,21,Noona OS,"You had fun playing with him, but now things are getting serious. ""Tell me what you want me to do"" ""Are you sure you're going to take responsibility for it, Noona?""",2019-08-20,3659,Teen And Up Audiences,F/M,Completed,Bedroom Sex | Couch Sex | Cute | Dry Humping | Fluff and Smut | Funny | Hot | Jeon Jungkook is Whipped | Noona Kink | Oral Sex | Shy Jeon Jungkook | Shyness | Smut | Top Jeon Jungkook | You Have Been Warned,Jeon Jungkook/You,False,jungkook,{'jungkook'},"Noona OS You had fun playing with him, but now things are getting serious. ""Tell me what you want me to do"" ""Are you sure you're going to take responsibility for it, Noona?""",set(),noona os,"you had fun playing with him, but now things are getting serious. ""tell me what you want me to do"" ""are you sure you're going to take responsibility for it, noona?""","Noona OS You had fun playing with him, but now things are getting serious. ""Tell me what you want me to do"" ""Are you sure you're going to take responsibility for it, Noona?""","noona os you had fun playing with him, but now things are getting serious. ""tell me what you want me to do"" ""are you sure you're going to take responsibility for it, noona?"""
https://golemlab.eu/graph/15864579,21,6 Bullets,"(Cross-posted from my tumblr) You come home after 5 years in America, but what you find is not what you expect.",2018-09-01,46947,Not Rated,F/M,Completed,Angst | Blood | Death | Deception | Jung Hoseok | J-Hope is Crazy | Mafia AU | Major Character Injury | Minor Character Death | Sexual Harrassment | Swearing | Violence | lots of blood,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Min Yoongi | Suga",False,jungkook,{'jungkook'},"6 Bullets (Cross-posted from my tumblr) You come home after 5 years in America, but what you find is not what you expect.",set(),6 bullets,"(cross-posted from my tumblr) you come home after 5 years in america, but what you find is not what you expect.","6 Bullets (Cross-posted from my tumblr) You come home after 5 years in America, but what you find is not what you expect.","6 bullets (cross-posted from my tumblr) you come home after 5 years in america, but what you find is not what you expect."
https://golemlab.eu/graph/40603842,21,angel baby,this fic was originally posted to my tumblr @jeonqkooks!,2022-07-27,1661,General Audiences,F/M,Completed,Alternate Universe - Not K-Pop Idols | Romantic Fluff,"Jeon Jungkook/Reader, Jeon Jungkook/You",False,jungkook,{'jungkook'},angel baby this fic was originally posted to my tumblr @jeonqkooks!,{'angel'},angel baby,this fic was originally posted to my tumblr @jeonqkooks!,angel baby this fic was originally posted to my tumblr @jeonqkooks!,angel baby this fic was originally posted to my tumblr @jeonqkooks!
https://golemlab.eu/graph/20249866,21,40. Where We Began,Prompt: Proposal! Week 6 Day 5,2019-08-14,1467,Teen And Up Audiences,F/M,Completed,Marriage Proposal | one shots,Jeon Jungkook/Reader Series: 50 Days of One Shots [40],False,jungkook,{'jungkook'},40. Where We Began Prompt: Proposal! Week 6 Day 5,set(),40. where we began,prompt: proposal! week 6 day 5,40. Where We Began Prompt: Proposal! Week 6 Day 5,40. where we began prompt: proposal! week 6 day 5
https://golemlab.eu/graph/35376112,20,Blush,Don’t mix your feelings with your professional work is good advice but that can be a little hard when you're face to face with the charms of the youngest Bangtan member.,2021-11-28,1561,Teen And Up Audiences,F/M,Completed,Celebrity Crush | Cutesy | Fluff | Happy | Idols | MUA - Freeform | Puppy Love | Tour life | kpop | slight angst,"Jeon Jungkook/Reader, Jeon Jungkook/You",False,jungkook,{'jungkook'},Blush Don’t mix your feelings with your professional work is good advice but that can be a little hard when you're face to face with the charms of the youngest Bangtan member.,set(),blush,don’t mix your feelings with your professional work is good advice but that can be a little hard when you're face to face with the charms of the youngest bangtan member.,Blush Don’t mix your feelings with your professional work is good advice but that can be a little hard when you're face to face with the charms of the youngest Bangtan member.,blush don’t mix your feelings with your professional work is good advice but that can be a little hard when you're face to face with the charms of the youngest bangtan member.
https://golemlab.eu/graph/30884213,20,Unbearable,There's got tot be some sort of karma you're paying back for in the form of Jeon Jungkook. Why else would the universe stick you with someone so unbearable? football jk! x cheerleader reader!,2021-04-24,1341,Not Rated,F/M,Completed,Enemies to Lovers,"Jeon Jungkook/Reader, Jeon Jungkook/You",False,jungkook,{'jungkook'},Unbearable There's got tot be some sort of karma you're paying back for in the form of Jeon Jungkook. Why else would the universe stick you with someone so unbearable? football jk! x cheerleader reader!,{'Jeon Jungkook'},unbearable,there's got tot be some sort of karma you're paying back for in the form of [MEMBER]. why else would the universe stick you with someone so unbearable? football [MEMBER]! x cheerleader reader!,Unbearable There's got tot be some sort of karma you're paying back for in the form of Jeon Jungkook. Why else would the universe stick you with someone so unbearable? football jk! x cheerleader reader!,unbearable there's got tot be some sort of karma you're paying back for in the form of [MEMBER]. why else would the universe stick you with someone so unbearable? football [MEMBER]! x cheerleader reader!
https://golemlab.eu/graph/12603216,20,Stay III,She cuts. She hides. He knows she wants to leave. His heart wants her to stay. - One of my Stay series; inspired by BTS' Hold Me Tight written by Tae.,2017-11-02,256,General Audiences,F/M,Completed,Childhood Friends | Drabble | I honestly dont know what else to tag | No Plot/Plotless | Self-Harm,Jeon Jungkook/Reader Series: Stay [3],False,jungkook,{'jungkook'},Stay III She cuts. She hides. He knows she wants to leave. His heart wants her to stay. - One of my Stay series; inspired by BTS' Hold Me Tight written by Tae.,{'Tae'},stay iii,she cuts. she hides. he knows she wants to leave. his heart wants her to stay. - one of my stay series; inspired by bts' hold me tight written by [MEMBER].,Stay III She cuts. She hides. He knows she wants to leave. His heart wants her to stay. - One of my Stay series; inspired by BTS' Hold Me Tight written by Tae.,stay iii she cuts. she hides. he knows she wants to leave. his heart wants her to stay. - one of my stay series; inspired by bts' hold me tight written by [MEMBER].
https://golemlab.eu/graph/40716516,20,can't get over you ;; jjk,"jungkook lives to love people, and as he would take a break from the chaotic energy of loving, he falls head over heels for someone yet again. are they the actual love of his life this time, or is the universe messing with him? © kwonjiyong/kookaesque 2022. do not repost or modify. please ask for permission to translate.",2022-08-01,7338,Teen And Up Audiences,F/M,Completed,Alternative Universe where Proof World Tour Happened | Canon Compliant | Gay Park Jimin (BTS) | Good Friend Kim Taehyung | V | HYBE Staff Reader | Idol Jeon Jungkook | Idol Kim Taehyung | V | Idol Park Jimin (BTS) | Jeon Jungkook is Bad at Feelings | Jeon Jungkook is Whipped | Jeon Jungkook-centric | Romantic Soulmates,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"can't get over you ;; jjk jungkook lives to love people, and as he would take a break from the chaotic energy of loving, he falls head over heels for someone yet again. are they the actual love of his life this time, or is the universe messing with him? © kwonjiyong/kookaesque 2022. do not repost or modify. please ask for permission to translate.",set(),can't get over you ;; [MEMBER],"[MEMBER] lives to love people, and as he would take a break from the chaotic energy of loving, he falls head over heels for someone yet again. are they the actual love of his life this time, or is the universe messing with him? © kwonjiyong/kookaesque 2022. do not repost or modify. please ask for permission to translate.","can't get over you ;; jjk jungkook lives to love people, and as he would take a break from the chaotic energy of loving, he falls head over heels for someone yet again. are they the actual love of his life this time, or is the universe messing with him? © kwonjiyong/kookaesque 2022. do not repost or modify. please ask for permission to translate.","can't get over you ;; [MEMBER] [MEMBER] lives to love people, and as he would take a break from the chaotic energy of loving, he falls head over heels for someone yet again. are they the actual love of his life this time, or is the universe messing with him? © kwonjiyong/kookaesque 2022. do not repost or modify. please ask for permission to translate."
https://golemlab.eu/graph/16194020,20,Dollhouse,"After marrying the love of your life, Jeon Jungkook, the two of you move into your dream home. However, an uninvited guest turns that dream home into a nightmare. Will you and Jungkook survive this Dollhouse?",2018-10-30,10494,Mature,F/M,Completed,Angst | Creepy Dolls | Dolls | Drama | Halloween | Haunted Houses | Horror | Spooky | haunted doll - Freeform | haunted objects | spirit possession,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Dollhouse After marrying the love of your life, Jeon Jungkook, the two of you move into your dream home. However, an uninvited guest turns that dream home into a nightmare. Will you and Jungkook survive this Dollhouse?","{'Jeon Jungkook', 'Jungkook'}",dollhouse,"after marrying the love of your life, [MEMBER], the two of you move into your dream home. however, an uninvited guest turns that dream home into a nightmare. will you and [MEMBER] survive this dollhouse?","Dollhouse After marrying the love of your life, Jeon Jungkook, the two of you move into your dream home. However, an uninvited guest turns that dream home into a nightmare. Will you and Jungkook survive this Dollhouse?","dollhouse after marrying the love of your life, [MEMBER], the two of you move into your dream home. however, an uninvited guest turns that dream home into a nightmare. will you and [MEMBER] survive this dollhouse?"
https://golemlab.eu/graph/17091410,20,Euphoria,"A friend's request when her hormones were high on estrogen. English is not my first language, so pls be nice. Original post in my Tumblr.",2018-12-21,3200,Mature,F/M,Completed,Recording Studio | Short One Shot | Smut | Studio Sex,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Euphoria A friend's request when her hormones were high on estrogen. English is not my first language, so pls be nice. Original post in my Tumblr.",set(),euphoria,"a friend's request when her hormones were high on estrogen. english is not my first language, so pls be nice. original post in my tumblr.","Euphoria A friend's request when her hormones were high on estrogen. English is not my first language, so pls be nice. Original post in my Tumblr.","euphoria a friend's request when her hormones were high on estrogen. english is not my first language, so pls be nice. original post in my tumblr."
https://golemlab.eu/graph/10054211,20,can we?,you didn’t expect to start off college with a side of jungkook,2017-03-02,1555,Teen And Up Audiences,F/M,Completed,Alternate Universe - College/University | Eventual Smut | Fluff | its gonna start of tame n its only gonna get wild bc i don't know when to stop,Jeon Jungkook/Reader Series: college au [1],False,jungkook,{'jungkook'},can we? you didn’t expect to start off college with a side of jungkook,set(),can we?,you didn’t expect to start off college with a side of [MEMBER],can we? you didn’t expect to start off college with a side of jungkook,can we? you didn’t expect to start off college with a side of [MEMBER]
https://golemlab.eu/graph/11705328,20,The Voice That Won't Stop Singing and the Feet That Won't Stop Dancing,"When she was nine her parents died, leaving her and her sister alone. They were sent to their godparents, the Kims. There they met the eldest son, Namjoon. With him, their musical passion flourished until they were spotted for a talent audition. Soon the rest was history.",2017-08-04,2703,General Audiences,F/M,In-Progress,Godparents | I don't know Korean sorry | Moving to a new country | Original Character Death(s) | Original Character(s) | Reader-Insert | Sibling Bonding | Slow Burn | Slow To Update | how do you tag | this is going to be wildly unrealistic,"Jeon Jungkook/Reader, Kim Namjoon | Rap Monster/Original Female Character(s)",False,jungkook,{'jungkook'},"The Voice That Won't Stop Singing and the Feet That Won't Stop Dancing When she was nine her parents died, leaving her and her sister alone. They were sent to their godparents, the Kims. There they met the eldest son, Namjoon. With him, their musical passion flourished until they were spotted for a talent audition. Soon the rest was history.","{'Stop Singing', 'Namjoon'}",the voice that won't stop singing and the feet that won't stop dancing,"when she was nine her parents died, leaving her and her sister alone. they were sent to their godparents, the [MEMBER]. there they met the eldest son, [MEMBER]. with him, their musical passion flourished until they were spotted for a talent audition. soon the rest was history.","The Voice That Won't Stop Singing and the Feet That Won't Stop Dancing When she was nine her parents died, leaving her and her sister alone. They were sent to their godparents, the Kims. There they met the eldest son, Namjoon. With him, their musical passion flourished until they were spotted for a talent audition. Soon the rest was history.","the voice that won't stop singing and the feet that won't stop dancing when she was nine her parents died, leaving her and her sister alone. they were sent to their godparents, the [MEMBER]. there they met the eldest son, [MEMBER]. with him, their musical passion flourished until they were spotted for a talent audition. soon the rest was history."
