s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found
https://golemlab.eu/graph/18049757,155,train pt.2,"the day has been long and you're so very tired. staying awake proves extremely difficult, especially after a simply divine scent surrounds and lulls you in.",2019-03-09,3464,Teen And Up Audiences,F/M,Completed,A/B/O | Alpha!Jimin | Alpha!Reader | Alpha/Beta/Omega Dynamics | Beta!Reader | Gender-Neutral Pronouns | High Tension | Jimin Park | Non-Traditional Alpha/Beta/Omega Dynamics | Omegaverse | Pining | Reader Insert | Scent Kink | Scent Marking | Sleeping Together | Strangers | a cross of love at first sight and a one night stand but like not sexual | abo!bts | abo!jimin | beta!Jimin | falling asleep in public | fell asleep on a handsome stranger | gender neutral reader | i guess? | idk what this is?? | it really is all up to the reader | jimin - Freeform | just intense chemistry and pining | non sexual themes | omega!jimin | omega!reader | park jimin - Freeform | public transit,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/17038676,155,The Treasure Box,"You were going to be Park Jimin's friend, even if everyone else disliked that he was a Raven-Hybrid.",2018-12-17,6131,Teen And Up Audiences,F/M,Completed,Alternate Universe | Fluff and Angst | Hybrid Park Jimin (BTS) | One Shot | Reader-Insert | Romance,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/29723181,155,Don't Go Baking My Heart,"“I realized I had feelings for someone else. He’s smart, and kind, and handsome. And he makes me laugh,” you add quietly, leaning against the table. And then you’re pushing yourself up against Jin's mouth, soft and slow. You feel his tongue darting out to brush against your lips, and— “Couldn’t you tell me that earlier?” Jin protests, tearing himself away from you, and your eyes snap open. “I would have planned the best Valentine’s Day you’ve ever—” You groan and cut him off with another kiss, faster and harder this time. You moan in contentment into his mouth when he kisses you back, and you— “I wanted to make you an amazing strawberry cake! Now I don’t have any strawberries left!” “Jin, please,” you sigh, unable to tolerate any other interruption, “would you just shut up and kiss me?” And, finally, he does.",2021-02-26,14697,Explicit,F/M,Completed,Alternate Universe - Bakery | Baker Kim Seokjin | Jin | Bakery and Coffee Shop | Cross-Posted on Tumblr | Fluff | Fluff and Smut | Insecurity | Pining | Slow Burn | Strangers to Friends to Lovers | Strangers to Lovers | Vaginal Sex | Valentine's Day | ish | it's mostly soft and fluffy | jin's bad jokes,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/5630824,155,Cake Shaming,Maybe he'd yell at you if you said it was cute. [Yoongi (Suga)/Reader],2016-01-04,1021,General Audiences,F/M,Completed,Fluff | Romance | it's really cute ok,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/34385107,155,Of Mergers and Marriages,"Your marriage is arranged to the Kim heir to help solidify a merger between your family's companies and you hate it. Until you meet Kim Namjoon. Now, you think you're in love. ~ A look into how Namjoon and you fell for each other.",2021-10-09,22012,Explicit,F/M,Completed,Arranged Marriage | CEO Kim Namjoon | RM | Desk Sex | Dirty Talk | Dom Kim Namjoon | RM | Dom/sub | Engagement | Eventual Romance | Falling In Love | First Meetings | Happy Ending | Kim Namjoon is God's gift to the world | Kim Namjoon | RM is Whipped | Kim Namjoon | RM's Thighs | Multiple Orgasms | Museum dates | Naked Female Clothed Male | Overstimulation | Praise Kink | Reader is whipped | Rough Sex | Sex | Tooth-Rotting Fluff | Vaginal Fingering | Vaginal Sex | brat reader | degradation kink | mild exhibitionism | mild spanking | spending money as a love language | thigh riding,"Kim Namjoon | RM/Reader, Kim Namjoon | RM/You",false,namjoon,{'namjoon'}
https://golemlab.eu/graph/24563353,155,don't rush,"You know, when Min Yoongi's face isn't screwed into an accusatory scowl, he looks exactly like the kind of guy you'd have no trouble falling in love with. Or, the conservatory au where Yoongi helps you get over your stage fright. In more ways than one.",2020-06-05,29024,Explicit,F/M,In-Progress,Alternate Universe - College/University | Enemies to Friends to Lovers | Explicit Sexual Content | Fluff | Fluff and Smut | Mutual Masturbation | Mutual Pining | Oral Sex | Orgasm Delay/Denial | Pianist Min Yoongi | Suga | Public Sex | Semi-Public Sex | Smut | Vaginal Fingering | Violinist Reader | side Taekook - Freeform,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",false,yoongi,{'yoongi'}
https://golemlab.eu/graph/16474964,155,too tempting,"[!] *SEQUEL OF MY FIC “TEMPTING”* Y/N is an angel and a good one at that. She steers clear of the seven deadly sins, especially lust. She is out performing her duties when she runs into a demon. Luckily for her, that demon, Taehyung, doesn’t seem to buy into that whole “Angels and Demons are sworn enemies” idea. But unluckily for her, Taehyung just so happens to be the very embodiment of sin. Especially lust. Or, “For someone who is meant to be so pure, you sure are dirty, angel.”",2018-10-31,14073,Not Rated,F/M,In-Progress,Alcohol | Alternate Universe - Angels & Demons | Alternate Universe - College/University | Angel Park Jimin | Bad Boy Kim Taehyung | V | Dirty Talk | Fluff and Angst | Forbidden Love | Implied/Referenced Character Death | Sequel | Smut | Vampire Min Yoongi | Suga,Kim Taehyung | V/Reader Series: Tempting [3],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/12255390,155,answer,"""I want you to tell me no.""",2017-10-03,1801,Teen And Up Audiences,F/M,Completed,Alternate Universe - Vampire | Ambiguous/Open Ending | Blood | Blood and Injury | Christmas | Human/Vampire Relationship | Pre-Relationship | Vampire Min Yoongi | Suga,Min Yoongi | Suga/Reader Series: Vampire!Yoongi [3],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/17128352,154,The Grand Pas de Deux: A Christmas Eve Story,A fluffy little The Nutcracker -themed Christmas fic set in the world of Pas de Deux .,2018-12-24,3937,Mature,F/M,Completed,Alternate Universe - Ballet | Ballet Dancer Park Jimin (BTS) | Christmas Eve | Christmas Fluff | Fluff,Park Jimin (BTS)/Reader Series: Pas de Deux [2],false,jimin,{'jimin'}
https://golemlab.eu/graph/13421511,154,i'm mad at you but i love you,You're mad at Jimin.,2018-01-20,1029,Not Rated,F/M,Completed,Age Play | Age Play Caregiver Park Jimin | Age Regression/De-Aging | DDLG | Dd/lb | Non-Sexual Age Play | Park Jimin Is Whipped | Park Jimin Is a Sweetheart | daddy jimin | daddy!jimin - Freeform | dd/lg | ddlb | suckt##at##endings##,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/20546369,154,#whoops,"things are good with your boyfriend, even a couple months after getting together, and he's come, as usual, to support you at one of your matches. the only difference is that he brings his friends, who you have a very strong need to impress despite the fact that everyone knows you and jungkook are whipped for each other. oh and there's a pretty girl on the opposing team who keeps fucking up your plays and is just as much of a weeb and is flirting with your boyfriend. you kind of want to destroy her.",2019-09-07,2115,Teen And Up Audiences,F/M,Completed,Fluff | Jock!Reader | Mentions of sexual activity | Supportive Boyfriend Jeon Jungkook | This is really just | Weeb!Jungkook | but no actual sexual activity | very very very mild depictions of violence/sports related injuries | with some jealousy thrown in,Jeon Jungkook/Reader Series: cb!verse [2],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/21493666,154,Give Me A Show,"Who would have thought that you would have not only fallen for the young man haunting your house but you would also end up here, riding a dildo in your kitchen for him and obeying his every word....",2019-11-19,690,Explicit,F/M,Completed,Alive Reader | Alternate Universe - Spirits | Angst and Feels | Dildos | Dirty Talk | Dom Jeon Jungkook | Ghost Jeon Jungkook | Haunted Houses | Kitchen Sex | Mutual Masturbation | Mutual Pining | Nipple Play | Poltergeists | Sad Ending | Voyeurism | sub Reader,Jeon Jungkook/Reader Series: Bangtan Monster Mash [7],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/21663934,154,Half-Baked Holiday,"Granny Park's Gossip: That Seokjin, don’t get me started on him. He’s worked hard to open and run that bakery of his, you know, and I’m so proud that it’s so successful now. Wish he would find a nice person to settle down with, though, he deserves it, as long as he’s been on his own. Well, I guess you can’t really call it alone when he’s got that grump of a best friend always hanging around him. He really should be paying her, what with all the time she spends at the bakery with him. She’s always waking up on the wrong side of the bed, but she’s not so bad when she brings me some of those cookies of his, or just around Seokjin in general, if I’m honest. Too distracted by staring at that pretty face of his, I suppose, though who can blame her?",2019-12-04,12631,Explicit,F/M,Completed,Baker Kim Seokjin | Jin | Best Friends to Lovers | Explicit Smut | Grump!Reader | idiots to lovers,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Snowball Effect [7]",false,seokjin,{'seokjin'}
https://golemlab.eu/graph/11559330,154,The B.P.P.,This is the sixth in a BTS OneShot Series based on a prompt list I ran across! TaeHyung's story is based on the prompt: We’ve had this tradition as besties to have a sleepover once a year but this year….it feels different…were your pajamas always this cute??…did I always have butterflies???,2017-07-20,6265,Mature,F/M,Completed,Fluff | Romance | Romantic Comedy | Romantic Fluff | Romantic Friendship,Kim Taehyung | V/Reader Series: BTS Bed Sharing Series [6],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/15808395,154,Tell 'Em You're My Lady,"Newly single, your friends try to convince you that maybe your friendship with Hoseok could be a little something more.",2018-08-26,6666,Mature,F/M,Completed,Angst | Fluff | Friends to Lovers | Jung Hoseok | J-Hope is a Sweetheart | Kim Seokjin | Jin is a Good Hyung | Romance,"Jung Hoseok | J-Hope/Reader, Kim Seokjin | Jin & Original Female Character(s)",false,hoseok,{'hoseok'}
https://golemlab.eu/graph/16895595,154,Mystique moon,"Wolf-Hybrid!Jimin + Fox-Hybrid!Tae You felt confused about what you and your close friend actually were… You were platonic but longed for more at the same time… did friends really casually hold hands like you always did? One day he finally got the courage to ask you out on a date and things began to move on fast from there on… …until the time for him to expose his well kept secret came at a sudden unpredictable moment… and eventually leading to your dear friend in common getting dragged into it too, as well as becoming the cause of the intense night that would soon unfold between the three of you… One human and two hybrids in heat…",2018-12-07,7225,Mature,F/M,Completed,Angst and Fluff and Smut | Fox Hybrid Kim Taehyung | V | Friends to Lovers | Mating Cycles/In Heat | Threesome - F/M/M | Wolf hybrid jimin | vmin - Freeform,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/10139297,154,Amortentia,"“Amortentia is the most powerful love potion in the world. It is distinctive for its mother-of-pearl sheen, and steam rises from the potion in spirals. Amortentia smells different to each person, according to what attracts them.” You’re a Ravenclaw. He’s a Slytherin. It’s Hallowe’en. And nothing tastes sweeter than revenge.",2017-03-06,5614,Teen And Up Audiences,F/M,Completed,Alternate Universe - Harry Potter Setting | Alternate Universe - Hogwarts | Alternate Universe - Magic | Amortentia | Enemies to Lovers | Fanfiction | Fluff | Magic | Magic-Users | Original Character(s) | Relationship(s) | Romance,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/13732845,154,bass boosted,"in which your asshole of a neighbour blasts out his tracks at full volume when his roommate is not around, you have to deal with him",2018-02-19,8405,Teen And Up Audiences,F/M,In-Progress,Cute Min Yoongi | Suga | Grumpy Min Yoongi | Suga | Jung Hoseok | J-Hope & Min Yoongi | Suga are Best Friends | Kim Seokjin | Jin Being a Mom | Kim Seokjin | Jin is a Good Hyung | Mentioned Jeon Jungkook | Mentioned Jung Hoseok | J-Hope | Mentioned Kim Namjoon | Rap Monster | Mentioned Kim Seokjin | Jin | Mentioned Park Jimin | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga Is a Little Shit | Min Yoongi | Suga is Bad at Feelings | Min Yoongi | Suga is So Done | Producer Min Yoongi | Suga | Smitten Jeon Jungkook,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: social media au [2]",false,yoongi,{'yoongi'}
https://golemlab.eu/graph/30918503,154,Something You Like,"There had been talks that BTS’s rapper, Min Yoongi had recently bought a property around your neighborhood. You didn’t really pay attention to that buzz, knowing full well that he most likely won’t pick out a unit in your building. You had figured that he would go for the townhouse type of real estate where he gets his own establishment instead of a shared suite on a single floor. But here he is. In the elevator with you.",2021-04-26,12373,Explicit,F/M,Completed,Alternate Universe - Modern Setting | Eventual Romance | Eventual Smut | Fluff and Smut | Masterbation | Neighbor Min Yoongi | Suga | Smut | Strangers to Lovers,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/12800973,154,Interest,"“Then prove it.” “Prove what?” you questioned, sucking a bit of ice cream out of your spoon. “Prove that you’d dislike me even if you knew me. Be my friend for a month. If you like me at the end, you have to do something for me. If you dislike me, I’ll never bother you again,” he dared and his eyes lit up. or your regular 'bet you can't date her' fics but it's a bet with the girl",2017-11-23,21718,Mature,F/M,In-Progress,Alternate Universe - College/University | Frat Boy BTS | Idk what to tag this as | Waiter Kim Taehyung | V | also for just tagging got7 as an ensemble | in characters | kind of | y'all I lowkey feel guilty for tagging namjoon as rapmonster,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
